,date,id,price,bedrooms,sqft_living,sqft_lot,waterfront,view,condition,zipcode,lat,long,renovated,basement,multilevel,bedrooms_bin,bathrooms_bin,grade_bin,age,month,yr_quarter
190,2014-11-05,1432600560,166950.0,3,1190,8820,0.0,0,3,98058,47.4616,-122.184,0,0,0,3,0.5-1.75,below_average,62,11,4
191,2014-09-12,2287000060,799000.0,3,2140,9897,0.0,0,4,98040,47.5505,-122.219,0,0,0,3,2-2.5,good,62,9,3
192,2014-06-25,3663500060,400000.0,3,2180,7508,0.0,0,4,98133,47.7606,-122.336,0,1,0,3,2-2.5,average,59,6,2
193,2014-12-01,3996900125,230000.0,3,1060,10228,0.0,0,3,98155,47.7481,-122.3,0,0,0,3,0.5-1.75,average,73,12,4
194,2014-05-15,7796450200,256883.0,3,1690,5025,0.0,0,3,98023,47.2779,-122.34700000000001,0,0,1,3,2-2.5,good,18,5,2
195,2014-11-11,7549802535,423000.0,4,1970,6480,0.0,0,5,98108,47.5511,-122.31200000000001,0,1,1,4,2-2.5,average,101,11,4
196,2014-07-23,3278600320,465000.0,3,2150,4084,0.0,0,3,98126,47.5488,-122.37200000000001,0,0,1,3,2-2.5,good,14,7,3
197,2015-01-13,2824079053,440000.0,3,1910,66211,0.0,0,3,98024,47.5385,-121.911,0,0,1,3,2-2.5,average,24,1,1
198,2014-10-14,1222069094,385000.0,3,1350,155073,0.0,0,4,98038,47.4058,-121.994,0,0,0,3,0.5-1.75,average,52,10,4
199,2015-03-11,3542300060,210000.0,3,860,11725,0.0,0,4,98056,47.5093,-122.184,0,0,0,3,0.5-1.75,below_average,78,3,1
200,2014-11-12,2222059065,297000.0,3,1940,14952,0.0,0,3,98042,47.3777,-122.165,0,0,1,3,2-2.5,good,27,11,4
201,2014-07-16,7551300060,470000.0,3,1010,5000,0.0,0,3,98107,47.675,-122.39399999999999,0,0,0,3,0.5-1.75,average,69,7,3
202,2014-08-04,100600550,226500.0,3,1300,7370,0.0,0,4,98023,47.3025,-122.37,0,1,0,3,0.5-1.75,average,45,8,3
203,2015-03-03,3211100860,274250.0,3,910,8450,0.0,0,4,98059,47.4787,-122.15799999999999,0,0,0,3,0.5-1.75,below_average,59,3,1
204,2014-08-04,3456000310,840000.0,4,2480,11010,0.0,0,4,98040,47.5378,-122.219,0,1,0,4,0.5-1.75,great,55,8,3
205,2014-09-19,9526600140,677900.0,3,2440,4587,0.0,0,3,98052,47.7073,-122.11399999999999,0,0,1,3,2-2.5,good,11,9,3
206,2015-02-05,7465900060,425000.0,3,1010,5864,0.0,0,3,98116,47.5733,-122.381,0,0,0,3,0.5-1.75,average,106,2,1
207,2014-11-23,1222000055,180250.0,2,900,9600,0.0,0,3,98166,47.4604,-122.339,0,0,0,1-2,0.5-1.75,below_average,80,11,4
208,2014-07-17,6300000550,464000.0,6,2300,3404,0.0,0,3,98133,47.7067,-122.34299999999999,1,1,1,5_more,2.75_more,average,101,7,3
209,2015-04-22,2310030510,320000.0,4,1550,7579,0.0,0,3,98038,47.354,-122.04700000000001,0,0,1,4,2-2.5,good,28,4,2
210,2014-07-17,1025049114,625504.0,3,1270,1566,0.0,0,3,98105,47.6647,-122.28399999999999,0,1,1,3,2-2.5,good,7,7,3
211,2014-05-15,8677300550,592500.0,4,2240,12032,0.0,0,3,98074,47.6143,-122.01700000000001,0,0,0,4,2-2.5,great,38,5,2
212,2015-01-14,4014400292,465000.0,3,2714,17936,0.0,0,3,98001,47.3185,-122.275,0,0,1,3,2-2.5,great,16,1,1
213,2014-05-27,1102000196,477000.0,4,1720,6270,0.0,0,3,98118,47.5458,-122.26799999999999,0,0,1,4,2.75_more,good,43,5,2
214,2015-01-15,257000138,280000.0,2,850,16400,0.0,0,3,98168,47.4889,-122.29899999999999,0,0,0,1-2,0.5-1.75,below_average,98,1,1
215,2015-02-21,46100204,1510000.0,5,3300,33474,0.0,1,3,98040,47.5673,-122.21,1,1,0,5_more,2.75_more,great,64,2,1
216,2014-07-03,1909600046,445838.0,3,2250,5692,0.0,0,3,98146,47.5133,-122.37899999999999,0,0,1,3,2-2.5,good,21,7,3
217,2014-08-28,1250202145,1070000.0,2,3900,14864,0.0,1,3,98144,47.5884,-122.291,0,1,0,1-2,2-2.5,good,74,8,3
218,2014-10-23,7611200125,467000.0,2,1320,10800,0.0,0,4,98177,47.7145,-122.367,0,0,0,1-2,0.5-1.75,good,74,10,4
219,2014-08-22,5611500140,686000.0,4,2760,6440,0.0,0,3,98075,47.5836,-122.02600000000001,0,0,1,4,2-2.5,great,22,8,3
220,2014-06-05,7138000260,279950.0,3,1750,9750,0.0,0,3,98198,47.398,-122.29899999999999,0,1,0,3,2-2.5,average,60,6,2
221,2014-09-04,626059335,527000.0,4,2330,19436,0.0,0,3,98011,47.7663,-122.215,0,0,1,4,2-2.5,good,34,9,3
222,2014-09-18,1922059282,325000.0,3,2220,16020,0.0,0,4,98030,47.3758,-122.21700000000001,0,1,0,3,2-2.5,good,55,9,3
223,2014-09-03,705700390,328000.0,3,2020,8379,0.0,0,3,98038,47.3828,-122.023,0,0,1,3,2-2.5,average,27,9,3
224,2014-06-04,7454001200,390000.0,3,1250,7500,0.0,0,5,98146,47.5123,-122.37299999999999,0,0,0,3,2-2.5,average,79,6,2
225,2015-03-09,8682281200,479950.0,2,1510,6516,0.0,0,3,98053,47.7076,-122.01299999999999,0,0,0,1-2,2-2.5,good,16,3,1
226,2014-05-29,7972000200,264950.0,4,1720,9753,0.0,0,4,98023,47.2922,-122.37100000000001,0,1,0,4,2-2.5,average,43,5,2
227,2015-01-15,722059070,235000.0,3,1430,15246,0.0,0,4,98031,47.4075,-122.214,0,1,0,3,0.5-1.75,average,60,1,1
228,2015-03-03,7202340400,516500.0,3,1480,4729,0.0,0,3,98053,47.6794,-122.03399999999999,0,0,1,3,2-2.5,average,17,3,1
229,2015-04-13,8096000060,655000.0,2,1450,15798,1.0,1,3,98166,47.4497,-122.375,1,1,1,1-2,0.5-1.75,average,106,4,2
230,2014-06-16,2424000060,500000.0,4,2280,15347,0.0,0,5,98059,47.5218,-122.164,0,0,0,4,2.75_more,average,61,6,2
231,2014-11-21,9264902050,315000.0,6,2940,7350,0.0,0,3,98023,47.3103,-122.339,0,1,0,5_more,2.75_more,good,43,11,4
232,2014-11-20,943100260,213000.0,2,1000,10200,0.0,0,3,98024,47.5687,-121.899,0,0,0,1-2,0.5-1.75,below_average,60,11,4
233,2014-09-02,3677400445,475000.0,3,2480,5280,0.0,0,5,98108,47.5575,-122.303,0,1,1,3,0.5-1.75,average,74,9,3
234,2014-06-10,1762600320,1030000.0,5,3760,28040,0.0,0,3,98033,47.6489,-122.18299999999999,0,0,1,5_more,2.75_more,great,38,6,2
235,2015-04-09,4058000060,416000.0,3,2220,94300,0.0,0,5,98010,47.3459,-121.95,0,1,0,3,2-2.5,average,45,4,2
236,2015-03-20,7228500560,410000.0,4,1970,4740,0.0,0,3,98122,47.6136,-122.303,1,1,1,4,0.5-1.75,average,117,3,1
237,2014-07-01,326069104,800000.0,3,3830,221284,0.0,0,3,98077,47.7641,-122.023,0,1,1,3,2.75_more,great,28,7,3
238,2014-05-29,5152100060,472000.0,6,4410,14034,0.0,1,4,98003,47.3376,-122.324,0,1,0,5_more,2-2.5,great,56,5,2
239,2014-12-08,3584000310,225000.0,3,1430,8505,0.0,0,4,98003,47.3173,-122.319,0,0,0,3,0.5-1.75,average,53,12,4
240,2014-10-01,8150100045,210000.0,2,830,6000,0.0,0,3,98126,47.5308,-122.376,0,0,0,1-2,0.5-1.75,below_average,81,10,4
241,2015-01-27,1868901275,455000.0,2,1430,5000,0.0,0,2,98115,47.6727,-122.29899999999999,0,0,1,1-2,0.5-1.75,average,96,1,1
242,2015-04-27,6131600075,225000.0,3,1300,8316,0.0,0,4,98002,47.3221,-122.21600000000001,0,0,0,3,0.5-1.75,below_average,67,4,2
243,2014-08-26,9468200125,480000.0,2,1030,3060,0.0,1,4,98103,47.6779,-122.353,0,1,0,1-2,0.5-1.75,average,103,8,3
244,2015-02-12,8029510030,363000.0,3,2740,11872,0.0,0,3,98023,47.3076,-122.395,0,0,1,3,2-2.5,great,31,2,1
245,2014-09-29,2025069065,2400000.0,4,3650,8354,1.0,1,3,98074,47.6338,-122.072,0,1,0,4,2-2.5,great,21,9,3
246,2015-02-26,7899800890,181000.0,2,720,5120,0.0,0,3,98106,47.5218,-122.35700000000001,0,0,0,1-2,0.5-1.75,below_average,67,2,1
247,2015-03-14,3021059276,250000.0,4,2010,7312,0.0,0,4,98002,47.2785,-122.213,0,0,0,4,2-2.5,average,45,3,1
248,2015-04-22,3797001895,481000.0,3,1560,3000,0.0,0,4,98103,47.6846,-122.345,0,1,0,3,0.5-1.75,below_average,103,4,2
249,2014-09-23,3832710960,260000.0,3,1810,7209,0.0,0,4,98032,47.3656,-122.27799999999999,0,1,0,3,2-2.5,average,43,9,3
250,2014-05-13,1310430400,455000.0,4,3360,7685,0.0,0,3,98058,47.4369,-122.111,0,0,1,4,2-2.5,great,20,5,2
251,2015-04-01,1422300030,415000.0,3,1510,36224,0.0,0,3,98045,47.4616,-121.711,0,0,1,3,2-2.5,good,30,4,2
252,2015-04-21,1105000588,349500.0,3,1400,3538,0.0,0,3,98118,47.5405,-122.27,0,1,0,3,0.5-1.75,average,68,4,2
253,2014-09-29,3830630060,245000.0,3,1730,7442,0.0,0,3,98030,47.3507,-122.178,0,0,1,3,2-2.5,average,34,9,3
254,2014-05-19,5101404898,592500.0,2,1420,9191,0.0,1,5,98115,47.6979,-122.32,0,0,1,1-2,2-2.5,average,93,5,2
255,2014-10-20,7972601890,385000.0,4,2360,7620,0.0,0,4,98106,47.5278,-122.345,0,1,0,4,0.5-1.75,average,66,10,4
256,2015-02-11,5127001620,315000.0,3,1580,11455,0.0,0,4,98059,47.4756,-122.147,0,1,0,3,0.5-1.75,average,47,2,1
257,2014-11-24,9407100800,255000.0,3,1230,10170,0.0,0,3,98045,47.4437,-121.772,0,0,0,3,0.5-1.75,average,42,11,4
258,2014-08-29,1873100060,693000.0,4,2460,4425,0.0,0,3,98052,47.7048,-122.109,0,0,1,4,2-2.5,good,15,8,3
259,2014-12-02,8722101360,780000.0,3,1660,4400,0.0,0,3,98112,47.6362,-122.302,0,1,1,3,0.5-1.75,good,110,12,4
260,2014-10-24,8644000060,237000.0,3,1270,8470,0.0,0,4,98198,47.4207,-122.29,0,0,0,3,0.5-1.75,average,61,10,4
261,2014-12-16,3325069129,525000.0,3,2100,40510,0.0,0,3,98074,47.6154,-122.04700000000001,0,1,1,3,2-2.5,great,42,12,4
262,2015-04-28,1400300055,425000.0,2,770,5040,0.0,0,3,98144,47.5964,-122.29899999999999,0,0,0,1-2,0.5-1.75,below_average,91,4,2
263,2014-10-27,2123039032,369900.0,1,760,10079,1.0,1,5,98070,47.4683,-122.43799999999999,0,0,0,1-2,0.5-1.75,below_average,85,10,4
264,2014-05-19,8078560140,290000.0,4,1700,7280,0.0,0,4,98031,47.4045,-122.171,0,0,1,4,2-2.5,average,33,5,2
265,2014-09-29,3438500192,285000.0,3,1120,10701,0.0,0,3,98106,47.5544,-122.35799999999999,0,0,0,3,0.5-1.75,average,67,9,3
266,2014-08-14,7974200510,415000.0,2,1070,4500,0.0,0,3,98115,47.6802,-122.29,0,0,0,1-2,0.5-1.75,average,84,8,3
267,2015-04-09,2557000400,272500.0,3,2070,9900,0.0,0,3,98023,47.2988,-122.37100000000001,0,1,0,3,2-2.5,good,42,4,2
268,2015-05-04,7960900060,2900000.0,4,5050,20100,0.0,1,3,98004,47.6312,-122.223,0,1,1,4,2.75_more,great,39,5,2
269,2014-10-07,4054500390,1370000.0,4,5310,57346,0.0,0,4,98077,47.7285,-122.042,0,0,1,4,2.75_more,great,32,10,4
270,2015-05-01,6378500125,436000.0,2,1040,7538,0.0,0,4,98133,47.7107,-122.352,0,0,0,1-2,0.5-1.75,average,82,5,2
271,2014-10-17,1745100140,210000.0,3,1700,11390,0.0,0,4,98003,47.3271,-122.323,0,0,0,3,0.5-1.75,average,54,10,4
272,2014-09-25,2976800796,236000.0,3,1300,5898,0.0,0,3,98178,47.5053,-122.255,0,0,0,3,0.5-1.75,average,60,9,3
273,2014-11-24,4235400186,331000.0,3,1080,1306,0.0,0,3,98199,47.6601,-122.4,1,1,0,3,0.5-1.75,average,67,11,4
274,2015-03-20,4215100060,365000.0,3,2653,4510,0.0,0,3,98031,47.4145,-122.166,0,0,1,3,2-2.5,good,15,3,1
275,2015-01-27,9189700045,450000.0,3,2290,16258,0.0,0,5,98058,47.4672,-122.165,0,0,0,3,2-2.5,good,61,1,1
276,2014-11-13,1126049053,770000.0,4,3820,26300,0.0,0,3,98028,47.7618,-122.26100000000001,0,1,1,4,2.75_more,great,7,11,4
277,2015-05-05,2022069200,455000.0,4,2210,49375,0.0,0,3,98038,47.3828,-122.071,0,0,0,4,2-2.5,good,24,5,2
278,2015-05-05,9412900055,405000.0,3,2390,6000,0.0,0,3,98118,47.5362,-122.26799999999999,0,1,0,3,0.5-1.75,below_average,113,5,2
279,2014-07-03,1722059235,304900.0,4,2600,11325,0.0,0,4,98031,47.3954,-122.206,0,1,0,4,0.5-1.75,average,52,7,3
280,2015-02-27,6874200960,170000.0,2,860,5265,0.0,0,3,98178,47.5048,-122.272,0,0,0,1-2,0.5-1.75,below_average,90,2,1
281,2015-05-13,7424700045,2050000.0,5,3830,8480,0.0,1,5,98122,47.6166,-122.287,1,1,1,5_more,2.75_more,great,116,5,2
282,2014-06-30,7202360350,780000.0,4,3500,7048,0.0,0,3,98053,47.6811,-122.025,0,0,1,4,2-2.5,great,16,6,2
283,2015-04-10,5634500392,330000.0,3,2420,13959,0.0,0,4,98028,47.7486,-122.23,0,1,0,3,2.75_more,good,33,4,2
284,2014-09-05,1509500060,370000.0,4,2720,8666,0.0,0,3,98030,47.3846,-122.169,0,0,1,4,2-2.5,great,29,9,3
285,2014-10-17,7214810350,467000.0,5,2500,13500,0.0,0,3,98072,47.7564,-122.14399999999999,0,1,0,5_more,2-2.5,average,42,10,4
286,2015-02-09,6647200060,405000.0,3,1670,6720,0.0,0,3,98034,47.7198,-122.193,0,1,0,3,0.5-1.75,average,41,2,1
287,2014-07-02,9552700140,675000.0,5,2900,10300,0.0,0,3,98006,47.5461,-122.15100000000001,0,1,0,5_more,2-2.5,good,36,7,3
288,2014-08-12,2200500350,500000.0,2,1640,14100,0.0,0,4,98006,47.5712,-122.14299999999999,0,1,0,1-2,0.5-1.75,average,67,8,3
289,2014-07-23,6113400046,389999.0,4,1890,15770,0.0,0,4,98166,47.4281,-122.34299999999999,0,0,1,4,2-2.5,average,53,7,3
290,2015-02-24,6619910140,630000.0,4,2950,9025,0.0,1,4,98034,47.7128,-122.223,0,1,0,4,0.5-1.75,good,46,2,1
291,2014-10-22,1115450240,360000.0,4,2160,9528,0.0,0,3,98001,47.3341,-122.255,0,0,1,4,2-2.5,great,29,10,4
292,2014-10-02,6073240060,580000.0,4,3280,11060,0.0,0,3,98056,47.5399,-122.181,0,1,1,4,2.75_more,good,35,10,4
293,2014-07-09,9297300045,550000.0,3,1970,4166,0.0,1,5,98126,47.5717,-122.375,0,1,1,3,2-2.5,good,92,7,3
294,2014-07-10,9510920070,879000.0,4,3360,22111,0.0,0,3,98075,47.5951,-122.01700000000001,0,0,1,4,2-2.5,great,27,7,3
295,2014-08-22,5468730030,265000.0,3,1320,8959,0.0,0,3,98042,47.3536,-122.14399999999999,0,0,0,3,2-2.5,average,28,8,3
296,2015-03-04,8079030390,446500.0,3,2650,7286,0.0,0,3,98059,47.5084,-122.154,0,0,1,3,2-2.5,good,31,3,1
297,2014-06-02,600000152,404000.0,3,2030,8880,0.0,0,3,98108,47.5586,-122.311,0,1,0,3,0.5-1.75,average,58,6,2
298,2014-05-29,1840000030,267500.0,3,1590,11914,0.0,1,3,98188,47.4427,-122.274,0,1,0,3,0.5-1.75,average,64,5,2
299,2014-06-24,3225069065,3080000.0,4,4550,18641,1.0,1,3,98074,47.6053,-122.07700000000001,0,1,0,4,2.75_more,great,19,6,2
300,2014-08-11,3260800030,335000.0,3,2440,7632,0.0,0,3,98003,47.3494,-122.301,0,0,1,3,2-2.5,good,23,8,3
301,2014-06-19,2747100024,576000.0,3,1940,9000,0.0,0,4,98117,47.6933,-122.39299999999999,0,1,0,3,2-2.5,average,73,6,2
302,2015-04-01,5104530560,208633.0,3,2040,3810,0.0,0,3,98038,47.3537,-122.0,0,0,1,3,2-2.5,good,15,4,2
303,2015-01-15,4330600350,315000.0,3,2200,8750,0.0,0,4,98166,47.476000000000006,-122.337,0,1,0,3,2-2.5,average,57,1,1
304,2015-02-17,5016001535,725000.0,3,1920,3300,0.0,0,4,98112,47.6239,-122.29799999999999,0,1,0,3,0.5-1.75,good,108,2,1
305,2015-04-03,7280300196,550000.0,4,1800,7750,0.0,0,4,98177,47.7776,-122.384,0,1,0,4,2.75_more,good,56,4,2
306,2014-06-12,8651520400,610750.0,4,2180,7297,0.0,0,3,98074,47.6459,-122.05799999999999,0,0,1,4,2-2.5,good,37,6,2
307,2015-02-28,7171200445,550700.0,2,1010,5000,0.0,0,4,98105,47.6692,-122.29700000000001,0,0,1,1-2,0.5-1.75,below_average,113,2,1
308,2015-01-08,3204800200,665000.0,4,3320,10574,0.0,0,5,98056,47.5376,-122.18,0,0,1,4,2.75_more,good,61,1,1
309,2015-02-09,3416600800,834000.0,4,2370,4000,0.0,1,5,98144,47.601000000000006,-122.294,0,1,1,4,2-2.5,good,93,2,1
310,2014-10-23,7994700030,201000.0,5,1660,78408,0.0,0,3,98065,47.528999999999996,-121.837,0,0,1,5_more,0.5-1.75,below_average,106,10,4
311,2014-05-02,1860600135,2380000.0,5,3650,9050,0.0,1,5,98119,47.6345,-122.367,0,1,1,5_more,2-2.5,great,100,5,2
312,2014-12-09,4139480200,1400000.0,4,4290,12103,0.0,1,3,98006,47.5503,-122.102,0,1,0,4,2.75_more,great,24,12,4
313,2014-11-05,1328320800,305000.0,4,1950,7700,0.0,0,3,98058,47.4441,-122.125,0,1,0,4,2-2.5,good,42,11,4
314,2015-04-08,7771300125,487000.0,3,2590,14052,0.0,0,5,98133,47.7357,-122.333,0,1,0,3,2-2.5,good,73,4,2
315,2015-05-11,3422059208,390000.0,3,1930,64904,0.0,0,4,98042,47.346000000000004,-122.15700000000001,0,0,0,3,2-2.5,good,33,5,2
316,2014-07-23,9521101455,548000.0,2,1470,3864,0.0,0,4,98103,47.6638,-122.345,0,1,0,1-2,0.5-1.75,average,105,7,3
317,2014-11-22,4337000335,268750.0,4,800,8775,0.0,0,3,98166,47.48,-122.336,0,0,0,4,0.5-1.75,below_average,78,11,4
318,2014-05-13,325059286,819900.0,5,3150,7119,0.0,0,3,98052,47.6759,-122.15100000000001,0,0,1,5_more,2.75_more,great,8,5,2
319,2014-10-23,2597650240,520000.0,3,2030,16200,0.0,0,3,98027,47.5162,-122.057,0,0,1,3,2-2.5,good,37,10,4
320,2014-07-21,3353400435,230000.0,3,1450,11204,0.0,0,3,98001,47.2639,-122.25200000000001,0,0,0,3,2-2.5,average,18,7,3
321,2015-02-02,7972000240,240000.0,3,1510,10248,0.0,0,3,98023,47.2929,-122.37100000000001,0,0,0,3,0.5-1.75,average,52,2,1
322,2015-03-11,7520000520,240500.0,2,1240,12092,0.0,0,3,98146,47.4957,-122.352,1,1,0,1-2,0.5-1.75,below_average,99,3,1
323,2014-10-27,3530210260,274975.0,3,3030,45004,0.0,0,3,98077,47.7721,-122.09299999999999,0,0,1,3,2-2.5,great,34,10,4
324,2014-09-05,1959700550,740000.0,4,2050,4400,0.0,0,4,98102,47.644,-122.319,0,0,1,4,2-2.5,great,99,9,3
325,2015-04-28,1665400045,186375.0,3,1000,7636,0.0,0,2,98166,47.472,-122.344,0,0,0,3,0.5-1.75,average,69,4,2
326,2014-07-25,9542850320,790000.0,3,2370,10289,0.0,0,4,98005,47.592,-122.166,0,1,0,3,2-2.5,great,44,7,3
327,2014-09-16,3179100060,880000.0,4,2800,6750,0.0,0,3,98105,47.669,-122.275,1,1,1,4,2.75_more,great,70,9,3
328,2015-04-16,2946001550,279000.0,6,2240,11180,0.0,0,4,98198,47.42,-122.323,0,0,1,5_more,0.5-1.75,average,66,4,2
329,2014-07-29,8078490390,295000.0,3,1810,10530,0.0,1,3,98022,47.1913,-122.012,0,0,0,3,2-2.5,good,30,7,3
330,2015-04-08,9550201550,640000.0,2,1070,5000,0.0,0,3,98103,47.6666,-122.331,0,0,0,1-2,0.5-1.75,average,97,4,2
331,2014-07-03,191100045,940000.0,4,2490,9525,0.0,0,5,98040,47.5639,-122.21700000000001,0,0,1,4,2-2.5,great,53,7,3
332,2014-10-07,5009600070,260000.0,4,1960,5238,0.0,0,3,98038,47.3483,-122.052,0,0,1,4,2-2.5,average,18,10,4
333,2014-06-02,200350070,559900.0,3,2930,5569,0.0,0,3,98072,47.7648,-122.164,0,1,0,3,2.75_more,great,17,6,2
334,2014-07-22,2877103726,791500.0,4,1510,3500,0.0,0,5,98103,47.6794,-122.35700000000001,0,0,1,4,2-2.5,average,110,7,3
335,2014-08-26,405100295,265000.0,3,1420,8250,0.0,0,3,98133,47.7535,-122.354,0,0,0,3,0.5-1.75,average,67,8,3
336,2015-05-01,4268200055,245000.0,3,1740,11547,0.0,0,3,98178,47.4945,-122.22,0,0,0,3,0.5-1.75,average,67,5,2
337,2015-04-24,3126069068,485000.0,4,2560,43995,0.0,0,4,98052,47.6945,-122.09299999999999,0,0,1,4,0.5-1.75,average,59,4,2
338,2014-11-06,1115300070,684000.0,4,3040,8414,0.0,0,3,98059,47.5222,-122.15700000000001,0,1,1,4,2.75_more,great,11,11,4
339,2014-09-09,6414100671,425000.0,3,2500,6840,0.0,0,3,98125,47.7222,-122.32,0,1,0,3,0.5-1.75,good,64,9,3
340,2014-10-17,7004200060,309600.0,4,1275,20000,0.0,0,4,98070,47.3796,-122.49,0,0,0,4,0.5-1.75,below_average,30,10,4
341,2014-07-18,7852110140,552250.0,4,2580,5823,0.0,0,3,98065,47.5374,-121.875,0,0,1,4,2-2.5,good,19,7,3
342,2014-12-29,3969300030,239900.0,4,1000,7134,0.0,0,3,98178,47.4897,-122.24,0,0,0,4,0.5-1.75,below_average,78,12,4
343,2014-12-05,4048400070,320000.0,2,1070,32633,0.0,0,4,98059,47.4716,-122.07799999999999,0,0,0,1-2,0.5-1.75,below_average,91,12,4
344,2014-10-21,808000070,206600.0,3,1390,13464,0.0,0,4,98030,47.3581,-122.17299999999999,0,0,0,3,2-2.5,average,34,10,4
345,2015-04-16,7374200030,387000.0,4,2500,7690,0.0,0,3,98155,47.7713,-122.307,0,1,0,4,0.5-1.75,average,48,4,2
346,2014-06-04,7325600160,299000.0,1,560,12120,0.0,0,3,98014,47.675,-121.854,0,0,0,1-2,0.5-1.75,below_average,54,6,2
347,2014-09-22,2757000030,855000.0,4,2270,10460,0.0,0,3,98040,47.5603,-122.22200000000001,0,0,1,4,2.75_more,great,56,9,3
348,2015-01-26,616000140,315000.0,3,1900,14400,0.0,0,4,98166,47.4147,-122.337,0,1,0,3,0.5-1.75,average,67,1,1
349,2014-12-03,3363900111,437500.0,2,990,3120,0.0,1,5,98103,47.68,-122.353,0,1,0,1-2,0.5-1.75,average,114,12,4
350,2015-03-24,9262800171,252000.0,4,1550,19800,0.0,0,4,98001,47.3117,-122.27,0,1,0,4,0.5-1.75,average,52,3,1
351,2014-06-04,6607000126,375000.0,4,2200,7475,0.0,0,5,98118,47.543,-122.28,0,1,0,4,0.5-1.75,average,66,6,2
352,2014-08-06,5416510830,300000.0,4,1910,4862,0.0,0,3,98038,47.3607,-122.03399999999999,0,0,1,4,2-2.5,average,16,8,3
353,2014-10-06,2201500030,420000.0,4,1750,9600,0.0,0,4,98006,47.5759,-122.137,0,0,1,4,0.5-1.75,average,67,10,4
354,2014-05-05,325059171,900000.0,3,1330,77972,0.0,0,3,98033,47.6891,-122.15899999999999,1,0,0,3,0.5-1.75,average,93,5,2
355,2014-08-05,952003285,679900.0,3,2440,5750,0.0,1,3,98116,47.565,-122.381,0,1,1,3,2-2.5,great,21,8,3
356,2014-06-05,3211290370,463000.0,3,1640,29970,0.0,0,3,98053,47.6359,-121.97399999999999,0,0,1,3,2-2.5,average,29,6,2
357,2014-08-28,1072010350,380000.0,5,2760,11340,0.0,0,4,98059,47.4769,-122.141,0,0,1,5_more,2-2.5,great,43,8,3
358,2014-12-10,8856950070,329500.0,4,1820,7912,0.0,0,3,98038,47.3845,-122.029,0,0,1,4,2-2.5,average,27,12,4
359,2014-08-19,925059078,604950.0,3,2110,5608,0.0,0,3,98033,47.6743,-122.184,0,1,0,3,2-2.5,good,8,8,3
360,2014-09-17,7855801090,795000.0,5,3040,9570,0.0,1,4,98006,47.5651,-122.164,0,1,0,5_more,2-2.5,good,55,9,3
361,2015-01-30,723099065,465000.0,3,1840,40438,0.0,0,3,98045,47.4853,-121.709,0,0,1,3,2-2.5,average,27,1,1
362,2015-03-26,6116500075,673000.0,4,2990,10400,0.0,0,3,98166,47.4508,-122.359,0,0,1,4,2-2.5,great,19,3,1
363,2014-10-01,1118500030,810000.0,4,3520,15420,0.0,0,3,98074,47.6375,-122.016,0,0,1,4,2-2.5,great,30,10,4
364,2015-04-23,424069250,785000.0,4,2440,69415,0.0,0,4,98075,47.5944,-122.042,0,1,0,4,2.75_more,good,32,4,2
365,2014-11-20,3291800710,338000.0,4,2090,7500,0.0,0,3,98056,47.4888,-122.182,0,1,0,4,2.75_more,average,35,11,4
366,2014-12-04,6838700060,280000.0,3,1430,7222,0.0,0,3,98056,47.5112,-122.19,0,0,1,3,2-2.5,average,28,12,4
367,2015-03-24,2231500030,530000.0,4,2180,10754,0.0,0,5,98133,47.7711,-122.34100000000001,0,1,0,4,2-2.5,average,67,3,1
368,2014-12-23,7683900200,380000.0,5,3450,9914,0.0,0,3,98023,47.2813,-122.345,0,0,1,5_more,2.75_more,great,17,12,4
369,2014-08-11,8155830060,297000.0,3,1450,7562,0.0,0,3,98056,47.5038,-122.189,0,0,1,3,2-2.5,average,27,8,3
370,2014-05-20,98020310,730000.0,4,3230,7331,0.0,0,3,98075,47.5823,-121.97,0,0,1,4,2-2.5,great,17,5,2
371,2014-06-09,9423400140,450000.0,3,1640,13500,0.0,0,3,98125,47.7164,-122.304,0,1,0,3,0.5-1.75,average,81,6,2
372,2014-10-27,1545804860,275000.0,3,1590,7750,0.0,0,3,98038,47.3624,-122.045,0,1,0,3,2.75_more,average,24,10,4
373,2015-04-29,2883200160,595000.0,4,2020,2849,0.0,0,3,98115,47.6831,-122.329,0,0,1,4,2-2.5,average,61,4,2
374,2015-04-21,7132300695,435000.0,3,1300,3348,0.0,0,3,98144,47.592,-122.307,1,0,1,3,0.5-1.75,average,117,4,2
375,2014-09-16,1726059053,270000.0,2,1380,209959,0.0,0,1,98011,47.7461,-122.195,0,0,0,1-2,0.5-1.75,below_average,67,9,3
376,2014-08-05,624111000,950000.0,3,4040,14338,0.0,0,3,98077,47.7268,-122.06,0,1,1,3,2.75_more,great,35,8,3
377,2015-03-13,808300310,389000.0,4,2130,5337,0.0,0,3,98019,47.7237,-121.959,0,0,1,4,2-2.5,average,20,3,1
378,2015-01-21,8563040160,560000.0,4,2550,7800,0.0,0,3,98052,47.6283,-122.095,0,1,0,4,2-2.5,good,53,1,1
379,2014-07-28,713500030,1350000.0,5,4800,14984,0.0,1,3,98006,47.5543,-122.148,0,0,1,5_more,2.75_more,great,23,7,3
380,2014-11-11,8651600160,799000.0,4,2510,11585,0.0,0,4,98040,47.5483,-122.226,0,0,1,4,2-2.5,good,52,11,4
